#
#
# US Geological Survey
# retrieved: 2012-12-27 05:40:46 EST	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterservices.usgs.gov/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  lat_va          -- DMS latitude
#  long_va         -- DMS longitude
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_meth_cd   -- Latitude-longitude method
#  coord_acy_cd    -- Latitude-longitude accuracy
#  coord_datum_cd  -- Latitude-longitude datum
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#  country_cd      -- Country code
#  land_net_ds     -- Land net location description
#  map_nm          -- Name of location map
#  map_scale_fc    -- Scale of location map
#  alt_va          -- Altitude of Gage/land surface
#  alt_meth_cd     -- Method altitude determined
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#  basin_cd        -- Drainage basin code
#  topo_cd         -- Topographic setting code
#  instruments_cd  -- Flags for instruments at site
#  construction_dt -- Date of first construction
#  inventory_dt    -- Date site established or inventoried
#  drain_area_va   -- Drainage area
#  contrib_drain_area_va -- Contributing drainage area
#  tz_cd           -- Time Zone abbreviation
#  local_time_fg   -- Site honors Daylight Savings Time
#  reliability_cd  -- Data reliability code
#  gw_file_cd      -- Data-other GW files
#  nat_aqfr_cd     -- National aquifer code
#  aqfr_cd         -- Local aquifer code
#  aqfr_type_cd    -- Local aquifer type code
#  well_depth_va   -- Well depth
#  hole_depth_va   -- Hole depth
#  depth_src_cd    -- Source of depth data
#  project_no      -- Project number
#
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	383146121205201	008N006E20L005M	GW	383146	1212052	38.52935146	-121.3488401	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 59.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800101				PST	Y	C	YYNYNYNN	S100CNRLVL			215	267	D	470688896
USGS	383147121194701	008N006E21M001M	GW	383147	1211947	38.5296293	-121.330784	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 62	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	197709	19871214			PST	Y	C	YYNYNYNN	S100CNRLVL			190	297	D	470688896
USGS	383148121155301	008N006E24K001M	GW	383148	1211553	38.52990734	-121.2657824	M	S	NAD27	NAD83	06	06	067	US	S 24T 08N R 06E M	CARMICHAEL	 24000	 133.16	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19851005	19871215			PST	Y	C	YYNYNYNN	S100CNRLVL			142	142	D	470688896
USGS	383150121132501	008N007E20J001M	GW	383150	1211325	38.53046297	-121.2246702	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 160	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800725	19880115			PST	Y	C	YYNYNYNN	S100CNRLVL			172	524	D	470688896
USGS	383152121202801	008N006E20K001M	GW	383152	1212028	38.5310181	-121.3421733	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 65	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19820616	19871204			PST	Y	C	YYNNNNNN	S100CNRLVL			222	263	D	470688896
USGS	383156121203801	008N006E20L001M	GW	383156	1212038	38.53212919	-121.3449512	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 60	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780710	19871214			PST	Y	C	YYNNNYNN	S100CNRLVL			170	195	D	470688896
USGS	383157121210301	008N006E20M001M	GW	383157	1212103	38.5324069	-121.3518958	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 62	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780523	19871214			PST	Y	C	YYYNNYNN	S100CNRLVL			246	250	D	470688896
USGS	383158121221801	008N005E24H002M	GW	383158	1212218	38.5326846	-121.3727297	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 52.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780101	19820421			PST	Y	C	YYNYNYNN	S100CNRLVL			270	270	D	0479423712
USGS	383159121114101	008N007E22G001M	GW	383159	1211141	38.5329629	-121.1957806	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 221	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19630114	19871210			PST	Y	C	YYNNNNNN	S100CNRLVL			92	210	D	470688896
USGS	383159121121001	008N007E22E001M	GW	383159	1211210	38.5329629	-121.2038364	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 190	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1978	19871210			PST	Y	C	YYNNNYNN	S100CNRLVL			210	306	D	470688896
USGS	383200121210801	008N006E20E002M	GW	383200	1212108	38.5332402	-121.3532847	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 60	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560712	19871217			PST	Y	C	YYNNNYNN	S100CNRLVL			86	115	D	470688896
USGS	383205121124401	008N007E21G001M	GW	383205	1211244	38.5346295	-121.213281	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 160	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790212	19871210			PST	Y	C	YYNNNYNN	S100CNRLVL			180	200	D	470688896
USGS	383206121213101	008N006E19G001M	GW	383206	1212131	38.5349068	-121.3596738	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 57	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19811110	19871204			PST	Y	C	YYNYNNNN	S100CNRLVL			260	275	D	470688896
USGS	383207121220101	008N006E19E003M	GW	383207	1212201	38.53518457	-121.3680073	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 35.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800501				PST	Y	C	YYYYNYNN	S100CNRLVL			298	350	D	470688896
USGS	383210121205601	008N006E20F007M	GW	383210	1212056	38.53601795	-121.3499513	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 63.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19700101				PST	Y	C	YYNYNYNN	S100CNRLVL			175	175	A	470688896
USGS	383211121131901	008N007E21D001M	GW	383211	1211319	38.53629615	-121.2230035	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 169	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790803	19871210			PST	Y	C	YYNYNYNN	S100CNRLVL			208	280	D	470688896
USGS	383216121205901	008N006E20D003M	GW	383216	1212059	38.53768457	-121.3507847	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 62.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770101				PST	Y	C	YYNYNYNN	S100CNRLVL			254	254	D	470688896
USGS	383217121152901	008N007E19D002M	GW	383217	1211529	38.5379627	-121.2591156	M	S	NAD27	NAD83	06	06	067	US	S 19T 08N R 07E M	CARMICHAEL	 24000	 145.86	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19851030	19871215			PST	Y	C	YYNNNYNN	S100CNRLVL			118	122	D	470688896
USGS	383217121152902	008N007E19D003M	GW	383217	1211529	38.5379627	-121.2591156	M	S	NAD27	NAD83	06	06	067	US	S 19T 08N R 07E M	CARMICHAEL	 24000	 145.59	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19851107	19871215			PST	Y	C	YYNNNYNN	S100CNRLVL			136	142	D	470688896
USGS	383220121181501	008N006E22B008M	GW	383220	1211815	38.5387958	-121.3052279	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 73.26	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860924	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			200	203	D	470688896
USGS	383220121181601	008N006E22B005M	GW	383220	1211816	38.5387958	-121.3055057	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 73.50	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860916	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			115	124	D	470688896
USGS	383220121193601	008N006E21C001M	GW	383220	1211936	38.53879575	-121.3277285	M	S	NAD27	NAD83	06	06	067	US	NENENWS21 T08N  R06E  M	CARMICHAEL	 24000	 71	L	2.5	NGVD29	18020109		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1926	1926			PST	Y	C	YYNYNYNN	S100CNRLVL						470688896
USGS	383221121182001	008N006E22B004M	GW	383221	1211820	38.5390736	-121.3066168	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 71.80	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860918	19871216			PST	Y	C	YYNNNYNN	S100CNRLVL			123	153	D	470688896
USGS	383221121182002	008N006E22B007M	GW	383221	1211820	38.5390736	-121.3066168	M	S	NAD27	NAD83	06	06	067	US	S 22T 08N R 06E M	CARMICHAEL	 24000	 71.56	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860927	19861216			PST	Y	C	YYNNNYNN	S100CNRLVL			203	209	D	470688896
USGS	383223121181601	008N006E22B009M	GW	383223	1211816	38.53962915	-121.3055057	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 72.94	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860924	19871216			PST	Y	C	YYNNNYNN	S100CNRLVL			195	245	D	470688896
USGS	383223121182001	008N006E22B006M	GW	383223	1211820	38.53962914	-121.3066168	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 37.83	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860921	19871216			PST	Y	C	YYNNNYNN	S100CNRLVL			248	255	D	470688896
USGS	383223121185501	008N006E22D001M	GW	383223	1211855	38.5396291	-121.3163393	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 66.76	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860819	19871216			PST	Y	C	YYNNNYNN	S100CNRLVL				116.	D	470688896
USGS	383223121185601	008N006E22D002M	GW	383223	1211856	38.5396291	-121.316617	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 67.02	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860923	19871216			PST	Y	C	YYNNNYNN	S100CNRLVL			183	244	D	470688896
USGS	383224121181201	008N006E22B002M	GW	383224	1211812	38.5399069	-121.3043945	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 74.95	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19840320	19880111			PST	Y	C	YYNNNYNN	S100CNRLVL			110	128	D	470688896
USGS	383224121181601	008N006E22B001M	GW	383224	1211816	38.5399069	-121.3055057	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 71.95	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19840317	19871214			PST	Y	C	YYNNNYNN	S100CNRLVL			107	128	D	470688896
USGS	383224121182001	008N006E22B003M	GW	383224	1211820	38.5399069	-121.3066168	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 37.80	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860916	19871216			PST	Y	C	YYNNNYNN	S100CNRLVL			115	124	D	470688896
USGS	383225121152901	008N007E19D001M	GW	383225	1211529	38.54018487	-121.2591156	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 152.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1957				PST	Y	U	YYNYNNNN	S100CNRLVL			250		L	470688896
USGS	383225121185401	008N006E15N001M	GW	383225	1211854	38.54018465	-121.3160615	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 68.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19611105				PST	Y	C	YYNYNYNN	S100CNRLVL			201	201	D	470688896
USGS	383227121160901	008N006E13P001M	GW	383227	1211609	38.54074036	-121.270227	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 120.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19620524				PST	Y	C	YYYYNNNN	S100CNRLVL			549	549	D	470688896
USGS	383229121133401	008N007E17R002M	GW	383229	1211334	38.541296	-121.2271703	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 175	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800523	19880115			PST	Y	C	YYNYNYNN	S100CNRLVL			164	412	D	470688896
USGS	383230121165001	008N006E14R002M	GW	383230	1211650	38.5415736	-121.2816162	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 110	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19840817	19871214			PST	Y	C	YYNYNYNN	S100CNRLVL			570	583	D	470688896
USGS	383231121181001	008N006E15Q004M	GW	383231	1211810	38.5418513	-121.303839	M	S	NAD27	NAD83	06	06	067	US	S 15T 08N R 06E M	CARMICHAEL	 24000	 72.79	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860820	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			83	113	D	470688896
USGS	383231121181701	008N006E15Q001M	GW	383231	1211817	38.5418513	-121.3057835	M	S	NAD27	NAD83	06	06	067	US	S 15T 08N R 06E M	CARMICHAEL	 24000	 70.87	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19840315	19871214			PST	Y	C	YYNYNYNN	S100CNRLVL			110	128	D	470688896
USGS	383231121210001	008N006E17N001M	GW	383231.0	1212100.7	38.54194444	-121.3501944	G	5	NAD83	NAD83	06	06	067	US		CARMICHAEL	  24000	 66	M	2.5	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19890828	20070524			PST	Y	C	YY Y	S100CNRLVL			393	703	D	9677CRKSC
USGS	383233121165401	008N006E14R001M	GW	383233	1211654	38.5424069	-121.2827273	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 113.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510715				PST	Y	C	YYYYNYNN	S100CNRLVL			500	500	D	470688896
USGS	383233121181401	008N006E15Q003M	GW	383233	1211814	38.54240685	-121.3049501	M	S	NAD27	NAD83	06	06	067	US	S 15T 08N R 06E M	CARMICHAEL	 24000	 73.06	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860816	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			131	143	D	470688896
USGS	383235121175801	008N006E15R001M	GW	383235	1211758	38.5429624	-121.3005056	M	S	NAD27	NAD83	06	06	067	US	S 15T 08N R 06E M	CARMICHAEL	 24000	 75.66	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19860822	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			80	103	D	470688896
USGS	383235121181701	008N006E15Q002M	GW	383235	1211817	38.54296239	-121.3057835	M	S	NAD27	NAD83	06	06	067	US	S 15T 08N R 06E M	CARMICHAEL	 24000	 72.74	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19851022	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			85	100	D	470688896
USGS	383237121220701	008N006E18N002M	GW	383237	1212207	38.54351768	-121.369674	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 52.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19620101				PST	Y	U	YYNYNYNN	S100CNRLVL			316	316	A	470688896
USGS	383238121164301	008N006E13M001M	GW	383235	1211643	38.54305556	-121.278611	G	5	NAD83	NAD83	06	06	067	US		CARMICHAEL	  24000	 117.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770208				PST	Y	C	YYYYNNNN	S100CNRLVL	121MRTN	X	499	500	D	0479435800
USGS	383238121194101	008N006E16L001M	GW	383238	1211941	38.5437956	-121.3291174	M	S	NAD27	NAD83	06	06	067	US	NENESWS 16T 08N R 06E M	CARMICHAEL	 24000	 70	M	2.5	NGVD29	18020109		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771017	19871202			PST	Y	C	YYYYNYNN	S100CNRLVL			595	600	D	470688896
USGS	383244121191601	008N006E16K001M	GW	383244	1211916	38.54546226	-121.3221728	M	S	NAD27	NAD83	06	06	067	US	S 16T 08N R 06E M	CARMICHAEL	 24000	 72	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19871230			PST	Y	C	YYNYNNNN	S100CNRLVL			135		O	470688896
USGS	383245121212001	008N006E18Q002M	GW	383236	1212129	38.54323995	-121.3591182	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 58.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590101				PST	Y	U	YYNYNYNN	S100CNRLVL			306	324	D	470688896
USGS	383246121165501	008N006E14J001M	GW	383246	1211655	38.54601795	-121.283005	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 110.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510614				PST	Y	C	YYYYNYNN	S100CNRLVL			400	400	D	470688896
USGS	383247121181801	008N006E15K001M	GW	383247	1211818	38.5462956	-121.3060613	M	S	NAD27	NAD83	06	06	067	US	S 15T 08N R 06E M	CARMICHAEL	 24000	 75.66	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19851023	19871216			PST	Y	C	YYYYNYNN	S100CNRLVL			87	100	D	470688896
USGS	383247121201501	008N006E17H002M	GW	383247	1212015	38.5462955	-121.3385621	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 73.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYYYNYNN	S100CNRLVL			245	303	D	470688896
USGS	383247121201701	008N006E17H001M	GW	383247	1212017	38.5462955	-121.3391177	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 73.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYYYNYNN	S100CNRLVL			236	310	D	470688896
USGS	383250121170501	008N006E14K001M	GW	383250	1211705	38.547129	-121.285783	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 103.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19511017				PST	Y	C	YYYYNYNN	S100CNRLVL			400	400	D	470688896
USGS	383250121191801	008N006E16K002M	GW	383250	1211918	38.54712888	-121.3227284	M	S	NAD27	NAD83	06	06	067	US	NENESWS 16T 08N R 06E M	CARMICHAEL	 24000	 73	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560330	19871228			PST	Y	C	YYNYNYNN	S100CNRLVL			122	145	D	470688896
USGS	383251121132701	008N007E17H001M	GW	383251	1211327	38.54740695	-121.2252258	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 175	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770710	19871209			PST	Y	C	YYNYNYNN	S100CNRLVL			265	275	D	470688896
USGS	383251121210501	008N006E17E005M	GW	383251	1212105	38.54740654	-121.3524514	M	S	NAD27	NAD83	06	06	067	US	SWSWNWS   T 08N R 06E M	CARMICHAEL	 24000	 65	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	196109	19871214			PST	Y	C	YYNYNYNN	S100CNRLVL			88	104	R	470688896
USGS	383252121113101	008N007E15G001M	GW	383252	1211131	38.54768476	-121.1930028	M	S	NAD27	NAD83	06	06	067	US		BUFFALO CREEK	 24000	 230	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	197902	19871209			PST	Y	C	YYNYNYNN	S100CNRLVL			205	345	D	470688896
USGS	383254121164001	008N006E13E001M	GW	383254	1211640	38.5482401	-121.2788383	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 117.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510910				PST	Y	C	YYYYNYNN	S100CNRLVL	121MRTN		500	500	D	470688896
USGS	383256121153401	008N007E18E002M	GW	383256	1211534	38.54879574	-121.2605045	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 125	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19830519	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			562	562	D	470688896
USGS	383258121151901	008N007E18F001M	GW	383258	1211519	38.5493513	-121.2563378	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 137.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570802				PST	Y	U	YYNYNNNN	S100CNRLVL			403	403	O	470688896
USGS	383258121191401	008N006E16G001M	GW	383258	1211914	38.54935105	-121.3216173	M	S	NAD27	NAD83	06	06	067	US	S 16T 08N R 06E M	CARMICHAEL	 24000	 74	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19871230			PST	Y	C	YYNYNYNN	S100CNRLVL						470688896
USGS	383259121191401	008N006E16G004M	GW	383259	1211914	38.5496288	-121.3216173	M	S	NAD27	NAD83	06	06	067	US	SESWNES 16T 08N R 06E M	CARMICHAEL	 24000	 73	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	197506	19871202			PST	Y	C	YYNYNYNN	S100CNRLVL			119	150	D	470688896
USGS	383300121215201	008N006E18F001M	GW	383300	1212148	38.5499064	-121.3643962	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 48.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580101				PST	Y	U	YYNYNYNN	S100CNRLVL			285	398	A	470688896
USGS	383301121161401	008N006E13F001M	GW	383301	1211614	38.55018455	-121.2716159	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 120.77	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19861001	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			128	140	D	470688896
USGS	383301121161501	008N006E13F002M	GW	383301	1211615	38.55018455	-121.2718937	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	 24000	 122.16	L	0.1	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19861004	19871216			PST	Y	C	YYNYNYNN	S100CNRLVL			206	210	D	470688896
USGS	383301121204401	008N006E17F001M	GW	383301	1212044	38.55018427	-121.3466179	M	S	NAD27	NAD83	06	06	067	US	NWSENWS17 T08N  R06E  M	CARMICHAEL	 24000	 65	M	2.5	NGVD29	18020111		U	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560604	19560604			PST	Y	C	YYNYNYNN	S100CNRLVL			122	138	D	470688896
USGS	383301121211301	008N006E18H001M	GW	383301.0	1212112.7	38.55027778	-121.3535278	G	5	NAD83	NAD83	06	06	067	US	NESENES18 T08N  R06E M	CARMICHAEL CA	  24000	 47.0	M	2.5	NAVD88	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060624	20060627			PST	Y	C	YY Y Y	S100CNRLVL	111ALVM	X	111.0	177.0	S	96779BI54
USGS	383303121191801	008N006E16G003M	GW	383303	1211918	38.5507399	-121.3227284	M	S	NAD27	NAD83	06	06	067	US	S 16T 08N R 06E M	CARMICHAEL	 24000	 75	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19871230			PST	Y	C	YYNYNYNN	S100CNRLVL			300		O	470688896
USGS	383304121192501	008N006E16B002M	GW	383304	1211925	38.55101766	-121.3246729	M	S	NAD27	NAD83	06	06	067	US	SWNWNES 16T 08N R 06E M	CARMICHAEL	  24000	 75	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19830829	19871202			PST	Y	C	YYNYNYNN	S100CNRLVL	100SCMV	U	150	150	D	470650400
USGS	383305121220401	008N006E18D001M	GW	383305	1212204	38.55129527	-121.3688407	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 47.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550101				PST	Y	U	YYNYNYNN	S100CNRLVL			264	264	A	470688896
USGS	383306121191301	008N006E16B008M	GW	383306	1211913	38.5515732	-121.3213395	M	S	NAD27	NAD83	06	06	067	US	SWNWNES 16T 08N R 06E M	CARMICHAEL	 24000	 76	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1948	19871228			PST	Y	C	YYYNNNNN	S100CNRLVL				115	O	470688896
